,ID,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,num_label
1111,3BUB0leQxthtm7CndU3zJdUktrK2,0.464205801486969,0.051742758601903915,2907.824106115844,2485.213731442068,5610.143649193548,0.18612291186635946,-253.1153564453125,58.49478149414063,-13.848397254943848,7.448454856872559,-5.483931541442871,15.872213363647461,9.079265594482422,-8.792393684387207,-21.91558837890625,-3.1327331066131587,-14.006734848022461,-12.271684646606445,-1.7326451539993286,3.285508871078491,-2.9371552467346187,-9.265108108520508,-7.034082889556885,-4.3857784271240225,-3.640953063964844,3.0296142101287837,1
1112,95XA3QmnULQ1KPlcdw4RDDKnBhH2,0.4555583298206329,0.023537479341030117,2390.014779117141,2431.2462569341433,4889.856396619633,0.12535843360457066,-437.5045471191406,46.45763778686523,-1.3926019668579102,2.3850317001342773,9.507221221923828,5.6968278884887695,-7.790593147277832,-14.487614631652832,-12.641223907470705,-2.4098000526428223,-12.43328094482422,-12.797204971313475,-9.225954055786133,-8.05552864074707,-8.804461479187012,-8.023113250732424,-10.65278148651123,-4.317854404449463,-8.351653099060059,-5.466683864593506,1
1113,pR9duBb0npRqbWq9Dqp5IK8w4582,0.22542624175548556,0.042572323232889175,1883.5062583360282,1031.9425593668548,2922.9353741901677,0.13803770483993902,-446.1558837890625,21.556161880493164,-29.43564796447754,32.85762405395508,-12.60917854309082,9.650985717773438,-13.800313949584961,-1.7805099487304688,-5.570162296295166,-5.0423550605773935,-5.442502498626709,-0.7217817902565002,2.810241937637329,-8.664112091064451,-0.6400092840194702,-8.138813018798826,-3.0712807178497314,-2.4263741970062256,-4.613985538482666,-5.181349277496338,1
1114,plyCfBNtOnbjBXIVa996Dq1EJ5u2,0.22542624175548556,0.042572323232889175,1883.5062583360282,1031.9425593668548,2922.9353741901677,0.13803770483993902,-446.1558837890625,21.556161880493164,-29.43564796447754,32.85762405395508,-12.60917854309082,9.650985717773438,-13.800313949584961,-1.7805099487304688,-5.570162296295166,-5.0423550605773935,-5.442502498626709,-0.7217817902565002,2.810241937637329,-8.664112091064451,-0.6400092840194702,-8.138813018798826,-3.0712807178497314,-2.4263741970062256,-4.613985538482666,-5.181349277496338,1
1115,I11YsKcNytZ27XLyt5yKhxMyLZV2,0.3308818638324737,0.06534262746572495,1517.5073632969106,1313.1214503392164,2813.010767886513,0.09076034813596492,-342.0842590332031,83.64639282226562,-21.87202262878418,12.021718978881836,-23.75319480895996,-0.2523576021194458,-7.186904430389403,-8.159677505493164,-24.27258110046387,-1.8036859035491943,-5.512760639190674,-15.04164218902588,10.430048942565918,-14.482610702514648,-12.827788352966307,-1.4874205589294434,0.637597918510437,-5.370978832244873,-5.6898441314697275,-6.948941230773926,1
1116,RQqyn5Ur0gcPPYhafDG9DDfIgVh2,0.3299212455749512,0.05359441414475441,2359.446089702028,1646.7398883045346,4288.318513569079,0.1847609135142544,-384.3788146972656,39.05065155029297,-29.647964477539066,5.617575168609619,-10.09075164794922,11.102747917175293,-21.48089027404785,-4.289884567260741,-17.005956649780273,-4.9913010597229,-1.730894923210144,-10.544517517089844,1.339192271232605,-7.308244705200195,4.70515775680542,-3.709611415863037,-1.3711278438568115,-5.4640631675720215,-3.914859771728516,-1.9306390285491943,1
1117,dtV4ZlnWakRFGKpIfiUqdu3q6iq1,0.5246144533157349,0.04984355345368385,3016.611748741439,2501.7784684293906,5683.35666232639,0.2046465084876543,-313.94976806640625,38.06103515625,-9.12966251373291,12.402737617492676,0.3582403361797333,8.438029289245605,-5.579432964324951,-1.8143415451049805,-11.446110725402832,-0.7964668273925781,2.642859697341919,2.18690037727356,-2.384185791015625,4.045612812042236,-3.118948221206665,2.5225749015808105,-3.4773178100585938,-0.9890801310539246,-3.395357608795166,-0.7347809672355652,1
1118,xTrcp3vDL8bkpVEICdd1YsOURKx1,0.2123766392469406,0.037163540720939636,1491.1294057540633,1108.0410066573866,2791.5199016702586,0.0756630148467433,-425.9363098144531,37.71598815917969,-15.750564575195312,8.725566864013674,-26.028499603271484,2.7294230461120605,-6.909177303314209,4.682670593261719,1.1100677251815796,-1.3726197481155396,0.4266719818115233,-3.0637726783752437,-0.13690851628780365,-11.609328269958494,-3.2387349605560303,-7.540149211883545,-2.9076223373413086,-3.4893546104431152,-2.1084322929382324,3.7960147857666016,1
1119,XoXEyaVStbMpBgQXljyI59CPI4m1,0.4807217121124268,0.07719248533248901,1872.6589938805012,1409.4991791150476,3234.066256009615,0.1568584735576923,-293.17633056640625,106.4521713256836,-56.07017135620117,34.733577728271484,-3.751242637634277,-4.129179000854491,-12.73787784576416,-3.6395597457885738,-19.34427070617676,-0.7692562937736511,0.7256011366844177,-14.587961196899414,2.621209144592285,-6.272563457489014,-5.4566612243652335,-5.041028022766113,-7.7659053802490225,-13.37277889251709,-0.5212331414222717,-14.491955757141113,1
1120,PZhCH5PyO8RD2FPFQbeCmuGB5q33,0.33000004291534424,0.044455688446760185,1559.9068836325696,1203.9379961484078,2891.031901041666,0.10418876993312758,-443.56439208984375,37.88952255249024,-9.91530990600586,15.076639175415039,-8.885293006896973,9.566311836242676,-8.180378913879395,0.6813939809799194,-6.041633605957031,-0.6991742849349976,-1.3997347354888916,-5.710350036621094,-1.4058862924575806,-4.991892337799072,-1.2274864912033079,-4.738185405731201,-2.4067094326019287,-5.59962272644043,-1.2042187452316284,-3.1651127338409424,1
1121,SOYq0vyRpWUxeRZyAeobsEfuXy83,0.4600437879562378,0.066127710044384,2822.8035228778276,2418.533578666051,5354.407358977754,0.1717481020480226,-330.1405944824219,43.860050201416016,-17.338973999023438,-2.781280755996704,-8.733427047729492,3.0368649959564213,-11.965147018432615,-10.404878616333008,-7.2555766105651855,4.344503879547118,-8.99832534790039,-9.566057205200195,-12.275147438049315,-9.777717590332033,-13.255352020263672,-4.173948287963866,-11.207911491394043,-11.118361473083496,-1.2008204460144043,-4.186189651489259,1
1122,DIzDEYclGHggfip2pfT4yW484bF2,0.5222983360290527,0.02739079482853413,2642.283669337596,2326.146497365459,5340.119836685505,0.34607972490026595,-438.1409606933594,29.552038192749023,-5.87872838973999,14.432377815246582,-6.280698299407959,4.972635269165039,-4.398576259613037,-6.7097578048706055,-4.343137264251709,-5.018151760101318,-1.0624159574508667,-3.0712900161743164,-0.2376876026391983,-1.9977511167526243,-3.688773393630981,0.7812144756317139,-2.605346918106079,-3.1794075965881348,-1.003170371055603,-3.4449093341827397,1
1124,MnRYYa6FN4VLwxLmTCQ05UPqmsW2,0.5013932585716248,0.015058677643537518,2313.5838104413588,2422.756547045053,4833.299345128677,0.1898976387429972,-513.7548217773439,27.90138053894043,5.740715026855469,-0.9334533810615541,-2.4544448852539062,-2.302546501159668,-6.553407192230225,-10.497492790222168,-8.306416511535645,-3.6416950225830083,-4.02162504196167,-3.8955762386322017,-4.784300804138184,-1.2877484560012815,-2.339711904525757,-0.8890402913093567,-1.633602738380432,-1.1411330699920654,-3.386310577392578,-2.5232717990875244,1
1125,chMsCb2SqaYxVB1lc93vPGPa5ho1,0.4265398681163788,0.04395264759659767,2550.572309451873,2491.3136057656834,4938.233715335265,0.1406584143901766,-419.8153381347656,51.60595321655274,-6.375041484832764,-12.477224349975586,-6.0588932037353525,-2.684564113616944,-11.013357162475586,-11.933164596557615,-11.712562561035154,0.1612425595521927,2.6178507804870605,-3.7774484157562256,-7.184543132781982,-1.4645925760269165,-1.7093710899353027,-2.7997536659240723,-3.86774468421936,0.9965262413024902,-4.0535926818847665,-2.878786563873291,1
1126,19VBCVaFPcWROz6wWui9G9IU9K12,0.3193437159061432,0.050094123929739005,3383.846288161962,1970.673565625339,5528.0425555889415,0.32018980368589745,-400.08819580078125,21.47796440124512,-37.28978729248047,23.386308670043945,-8.877896308898926,7.274555683135986,-20.35742950439453,-7.930781841278076,-16.988935470581055,3.528592586517334,-10.11725616455078,-9.218867301940918,2.1299431324005127,-9.215616226196287,1.2834978103637695,-6.370788097381593,1.9512650966644287,-4.125584125518799,4.593873500823975,-1.0249917507171629,1
1127,dWycg6JuX6g8G7QGogegg8apD3c2,0.4325188398361206,0.03329451382160187,2317.670469537896,2078.876826022176,4609.2034791076485,0.2597559423689802,-435.0927734375,29.051593780517575,-5.949095726013184,9.664254188537598,-3.609617710113525,4.469316959381104,-6.619945526123048,-4.856919288635254,-3.392298698425293,-9.838369369506836,-1.389554738998413,-3.699504137039185,-4.033625602722168,-2.803415536880493,-5.599133014678955,-3.6421418190002437,-3.476269245147705,-2.526437282562256,0.16585762798786166,-0.7133618593215942,1
1128,FNjPKyX47sUuQlzMc1urJ3VB3YE3,0.4427386522293091,0.036033283919095986,2884.4331344792267,2449.9712601288893,5588.757485901283,0.18439731218956956,-360.65728759765625,49.2001953125,-16.439138412475586,17.27825927734375,-11.336477279663086,13.54234790802002,-8.356080055236816,-6.414350986480713,-3.717398405075073,3.6802442073822017,8.587425231933594,-0.0324322022497654,-4.539596080780028,-5.1517295837402335,-3.286672830581665,3.0365145206451416,-1.2803781032562256,-4.035435676574707,-8.540957450866701,-1.870598554611206,1
1129,KoN8x5OLC9fxkriFn7LVIONyMdy2,0.4534125924110413,0.0165028665214777,2300.588751640193,1691.2707409051957,4161.714477539063,0.21720668247767855,-481.57611083984375,49.85172653198242,-34.18611526489258,14.067822456359865,-16.867103576660153,-1.22225022315979,-9.83914279937744,-8.322124481201174,-7.1484456062316895,-1.0493910312652588,5.925796985626222,-8.934856414794922,4.638652324676514,-1.0509920120239258,2.464694023132324,-2.034374713897705,-7.893555641174316,0.06279569119215013,-4.835731506347656,-2.1101937294006348,1
1130,IIKtjdSBHDUkAzLMBs6n3SLbR8Y2,0.4687350690364838,0.060669008642435074,1334.6847220572627,1297.58596860796,2529.2024463718217,0.09714645127118644,-401.1725158691406,62.67047882080078,-14.71916389465332,14.055736541748047,12.5524263381958,2.006411075592041,-3.2319254875183105,-3.428389310836792,-8.897510528564453,0.8650771975517273,-1.833524703979492,-13.114249229431152,-1.8918023109436035,1.3570770025253296,-7.8845438957214355,-10.66072940826416,-6.62957239151001,-9.795754432678224,-7.7890706062316895,-4.3447532653808585,1
1131,4VglD8545bYRUyNLgqC0dy8roVo2,0.5069573521614075,0.0008642809698358178,3823.0414226832318,3013.5082974910874,7866.020903716216,0.23999683277027026,-552.7870483398439,36.497947692871094,-1.9085266590118408,29.149770736694336,14.789405822753904,5.351424217224121,10.31103801727295,8.342494010925293,3.4436283111572266,-3.8436295986175537,3.928466081619263,5.740837574005128,1.9115275144577024,1.4576733112335205,7.5127339363098145,-4.624930381774902,-11.188180923461914,7.70568037033081,-7.45077657699585,6.367661476135254,1
1132,EucWZQ2KbbQ74NhWqnrUEuS7pU53,0.4801146388053894,0.025571966543793682,2742.2209497848794,2691.963634895617,6077.900390625,0.15352260044642854,-410.8316955566406,45.32073593139648,10.289385795593262,1.4944995641708374,13.519216537475586,6.904367446899414,-10.117086410522461,-6.875823497772218,-10.372817039489746,7.520586967468263,-4.547098159790039,-3.934159278869629,-5.637228488922119,-3.899346590042114,-9.369263648986816,-8.306923866271973,-11.037736892700195,-5.271327018737793,-11.135632514953613,-3.810856103897095,1
1133,nwXAgQmOEVRx6dZqQzc0GdmNSx22,0.4228680729866028,0.07815511524677278,3736.319344679605,2611.677081175697,6714.9755859375,0.2531210140306123,-342.9421691894531,13.381698608398438,-16.539495468139652,0.3927163779735565,-11.75532341003418,7.730856895446777,-10.647984504699707,5.259915828704834,0.8405973315238953,5.168516635894775,-3.3791539669036865,-4.355567932128906,-0.2929947078227997,-0.2316765040159225,-4.966023921966553,-3.9825928211212163,-2.458280324935913,-0.039333514869213104,-0.5056750774383545,3.392309665679932,1
1134,vBRMIg1ACdeSAFmcWnII6ZkDefV2,0.4296979606151581,0.042199332267045975,2696.2715926266897,1953.857952242599,4843.68149840716,0.26049725677589003,-400.4332580566406,46.12242126464844,-39.23291397094727,16.038043975830078,-17.475139617919922,-4.489264965057373,-14.941298484802244,-11.212514877319336,-12.403611183166506,-4.8652377128601065,-1.074839472770691,-9.293704986572266,-0.6710548400878906,-6.128777503967285,-1.2283931970596311,-0.013035524636507034,-4.2607741355896005,-6.946323871612549,-1.069766402244568,-3.8136937618255615,1
1135,yHRFkSwYEehBF4AtthYzXkR6jUc2,0.43236491084098816,0.0676243007183075,2111.044885200869,1864.4669225643383,4331.25,0.18578833276098905,-351.2098388671875,89.98513793945312,-31.625171661376953,15.174943923950195,-26.13827133178711,18.53517341613769,-23.42122840881348,-24.364356994628906,2.5744082927703857,-2.6357905864715576,-5.7042436599731445,-13.43258285522461,-0.771230936050415,-7.995381832122803,-9.383589744567873,-0.39942121505737305,-2.072438240051269,-14.7247953414917,-3.190715074539185,-4.911428928375244,1
1136,tTiUDsa4jOZtI0YC3hTl0NZlVGB2,0.5846021175384521,0.00023383315419778228,4129.776806930659,2536.8130164392114,7116.010183311371,0.5879671027861446,-882.7415161132812,26.57968330383301,-28.679916381835934,16.057846069335938,-18.017114639282227,7.360747337341309,-12.36469268798828,5.908876895904541,-12.692890167236328,-1.82537055015564,6.043795585632324,-5.4979209899902335,-0.1707828938961029,-3.9030475616455083,-0.894464910030365,0.3948643803596497,-2.939467430114746,-3.2465720176696777,-6.471477508544923,-0.1612696796655655,1
1137,myAv7VQZySPhI599FSTraHN0vtH3,0.4360517263412476,0.03335227444767952,1741.786423888383,1703.8365206207113,3353.3485399644524,0.1316693084146859,-430.6629333496094,45.9742431640625,-2.572282314300537,10.480830192565918,-7.770063400268555,-0.8266651034355164,-9.844645500183104,-1.9029721021652224,-4.465608596801758,-4.104947090148927,-5.913188934326173,-7.617578983306885,-1.857807993888855,-4.050908088684082,-0.1995791643857956,-3.0376551151275635,-0.6139664649963379,-3.756263971328736,-4.260385513305663,-2.297714710235596,1
1138,A1tmg4RT7Mekg8LKxGC2agpfmdi1,0.35447508096694946,0.018403809517621997,1833.1055743126894,1324.8540634492854,3277.276611328125,0.11324249751984125,-498.9562377929688,36.13708114624024,-26.054407119750977,2.738743543624878,-11.405598640441895,-1.0997530221939087,-6.4807963371276855,-5.3305277824401855,-8.720836639404299,-4.5933265686035165,-0.4112460613250733,-4.70864200592041,1.5807982683181765,-1.7795867919921875,-3.6116788387298575,-2.5246729850769043,-1.6876858472824097,-7.020619869232178,-3.6228666305541988,-1.2854028940200806,1
1139,bKFvmp9gCwagsEuSIYBWDkiaZ2i2,0.4549290239810944,0.02460847049951553,3009.830615015923,2833.329257035496,6336.50390625,0.1466970486111111,-438.8757019042969,51.96927261352539,10.438170433044434,18.960248947143555,10.849028587341307,7.725898265838622,3.8625428676605225,-1.0906487703323364,-0.2354271113872528,-2.603375196456909,-6.635549068450928,-0.36427563428878784,-2.3395724296569824,4.286152362823486,-2.459374189376831,-7.320004940032959,-3.326587200164795,-3.821810245513916,-7.206991195678711,1.7814613580703735,1
1140,USIcgb7j6ofzFTvbjQVofvgJOoD2,0.4778008759021759,0.0248162392526865,2154.4547090149554,1979.4297494762534,4027.179369880158,0.14658155719053398,-408.0829162597656,56.12369155883789,-6.6024932861328125,-5.92178201675415,-13.502340316772461,4.05332612991333,-6.795224189758301,-13.347464561462402,-7.1144676208496085,-0.2573554515838623,-8.24604606628418,-9.63457489013672,-11.709715843200685,-0.7778413891792297,-7.669460773468018,-3.5840771198272705,2.4218220710754395,-2.4071507453918457,0.5349848270416261,-1.4771567583084106,1
1141,fXT3tXtSwYRqFf2V66ND3RpMash1,0.4239558577537537,0.017846936360001564,2522.911353919848,2119.7446010152166,4827.250671386719,0.3507486979166667,-500.0188903808594,39.74743270874024,-23.425552368164066,-0.13240309059619906,-15.187885284423828,1.0205744504928589,-3.3322134017944336,-3.8687877655029297,-10.9939603805542,-7.3494505882263175,-6.75417947769165,-8.303934097290039,-2.147876739501953,-7.357101917266847,-2.929678678512573,-3.26116681098938,-2.1622152328491206,0.8362026214599609,2.655115127563477,3.1067171096801762,1
1142,EVEnOepr9yaACgz1aJgRRoNpqaw1,0.5549850463867188,0.007113229017704725,2768.951305444704,2625.4085707510308,5819.104301638719,0.15790369120209058,-518.0020141601561,71.97392272949219,2.4290859699249268,-3.780807733535767,-6.882957935333253,-4.572870254516602,1.7579630613327026,-7.80721378326416,-6.718496322631836,2.3820040225982666,-12.159626960754395,-4.012129783630371,-9.714556694030762,-7.31807279586792,-7.7220096588134775,-5.9110755920410165,-5.6173200607299805,-5.1410560607910165,-4.861196517944336,-0.22138820588588715,1
1143,Ms3fiiaGeta2PNzjXEE3iMBmh1h1,0.4258244037628174,0.05872886255383492,3078.3774956626985,2077.9469820206978,5539.622943169248,0.24562563375737465,-346.7932434082031,33.741703033447266,-33.82778549194336,15.673391342163086,-25.463924407958984,14.219416618347168,-19.43033790588379,-3.2533440589904785,-15.974693298339846,-0.7359663248062134,1.922493577003479,-14.526680946350098,-6.232194423675537,0.9165762662887572,3.774872779846192,-7.823140144348144,0.830053985118866,1.543466091156006,-9.314533233642578,-0.19648157060146326,1
1144,wawUd75qJgXdQz6qxRATEzuKvMn1,0.5118468999862671,0.051595151424407966,2869.5356702385466,2165.2009206250423,5315.333158052885,0.3405135717147436,-409.832763671875,36.325775146484375,-4.91924524307251,12.069125175476074,-16.287824630737305,19.58463859558105,-13.506598472595215,-4.0902981758117685,-0.34358492493629456,-6.0682005882263175,-2.439104557037353,-5.156986713409424,-3.0423660278320312,-2.284517526626587,-3.3726279735565186,-5.477078437805176,1.7783222198486328,-7.495248794555664,-3.341037511825561,-3.1736333370208736,1
1145,6WVdsp5LDLRRfYrfiR4BU2G6wve2,0.4686102867126465,0.019813276827335358,2891.5170234118755,2589.176839436802,5817.200127963361,0.21407404556650247,-488.5777282714844,27.725605010986328,1.2593711614608765,1.4379366636276243,3.729790449142456,-0.5347166657447815,-5.61115026473999,-11.020946502685547,-5.86172342300415,5.317947864532472,-6.7523345947265625,-7.250601291656494,-4.356614112854004,0.09344708174467088,-2.527751207351685,-3.2978053092956543,-3.1201970577239986,-1.2326712608337402,0.3175751268863678,-0.5005850195884705,1
1146,M3mk9u8tIBUCavOhsxcGej5s9Vg2,0.4446604549884796,0.0432484932243824,2373.237922306347,2368.193482403319,4874.153859991777,0.12947162828947367,-379.4715270996094,41.70808792114258,-2.874464273452759,3.902679920196533,-1.786115288734436,-1.1615619659423828,-8.748760223388674,-14.164573669433596,-11.257004737854004,-3.8032209873199454,-4.602160930633545,-6.696362018585205,-8.086276054382324,-0.9893423914909364,-3.9179995059967037,0.14751778542995453,-7.65595006942749,-5.825624942779541,-5.2610578536987305,-5.140118598937988,1
1147,lMENbuoFgAdokwyJxN0RiDDuiu03,0.4446604549884796,0.0432484932243824,2373.237922306347,2368.193482403319,4874.153859991777,0.12947162828947367,-379.4715270996094,41.70808792114258,-2.874464273452759,3.902679920196533,-1.786115288734436,-1.1615619659423828,-8.748760223388674,-14.164573669433596,-11.257004737854004,-3.8032209873199454,-4.602160930633545,-6.696362018585205,-8.086276054382324,-0.9893423914909364,-3.9179995059967037,0.14751778542995453,-7.65595006942749,-5.825624942779541,-5.2610578536987305,-5.140118598937988,1
1148,zo7vWVJHp5W8ojnfNUogikQTu2K2,0.2976837158203125,0.17574916779994965,1680.7453749782806,1523.5545848464803,3306.764861076109,0.11218918010752688,-228.67166137695312,110.34835052490234,-21.213930130004886,2.5931713581085205,-58.30824661254883,-8.230510711669924,-28.395977020263672,-12.41303825378418,-35.32748794555664,-10.03433609008789,2.6054952144622803,-14.224961280822756,4.367861747741698,-13.581657409667967,-4.531511306762695,-3.46369743347168,-0.7395066022872925,-3.326855182647705,-5.304637432098389,-2.507504940032959,1
1149,abpYyjmAQAMGlnyqXPGIL9lbnQo2,0.11112883687019348,0.00013134961773175746,897.5885643951784,695.4725126677306,1555.4233852652615,0.10187136627906976,-974.0639038085938,27.75758552551269,-2.954866886138916,13.896398544311525,-7.128936290740968,9.603581428527832,0.7093816995620728,-4.0285253524780265,1.09830641746521,-1.0349066257476809,-2.1985998153686523,2.6864748001098637,-2.9289770126342773,-1.31819486618042,2.3578202724456787,-2.85601019859314,-0.9583938717842102,1.1696419715881348,-4.739677906036377,1.6548010110855105,1
1150,7CiFcbXjGcMnMjOfs4Y4ejS9LaC2,0.40643310546875,0.056202176958322525,1717.0505925224911,1705.951628945336,3397.739144258721,0.11116914970930232,-358.8961486816406,68.72541809082031,-25.66492080688477,13.397245407104492,-15.364052772521973,-2.8692748546600337,-21.451709747314453,-16.149349212646484,-10.58587646484375,3.057182788848877,-2.2802720069885254,-8.519977569580076,2.310863494873047,-1.2469165325164795,2.7212038040161133,-3.220723867416382,-3.5916597843170166,-9.315558433532717,-5.850385665893555,-5.3880581855773935,1
1151,HHXDoqaHN1QbtSZkgu37f38RGqh1,0.5109468698501587,0.03191709518432617,1509.8402570857168,1667.7134537625634,2859.2034775609027,0.13718207118610226,-483.0437316894531,67.74774932861328,5.449167728424072,16.015499114990234,0.013471852988004684,-2.3313796520233154,-6.157559871673584,-0.31815993785858154,-3.741328001022339,-3.0230553150177,-3.3968780040740967,-5.983382225036621,-2.995023012161255,-3.6264035701751713,-2.9639546871185303,-8.545783042907715,-4.4031715393066415,-3.781421899795532,-5.802827835083008,-6.026294231414795,1
1152,ZbFodPVPEZMK0DaH4J74kowt1d53,0.4823490381240845,0.015722839161753654,2253.5973256099546,1946.5788546223048,4437.581855688202,0.24641195575842695,-439.046142578125,72.26805114746094,-24.838459014892575,6.1166629791259775,-19.305986404418945,12.184755325317385,-26.04647827148437,-15.900830268859865,-9.070661544799805,-8.40548038482666,-5.6831135749816895,-7.259870529174805,-0.2599828839302063,-15.897302627563475,-2.1093287467956543,-3.1562752723693848,-5.254169464111328,-10.136303901672363,-6.665323257446289,-3.406442403793335,1
1153,EBJVTXGpKucYUqz7evI887oS1162,0.4999378621578217,0.0958542376756668,2473.12742508806,2166.2555246811253,4701.133149245689,0.15881407789408866,-293.67877197265625,56.88500595092773,-26.274005889892575,8.057082176208496,-5.183525085449219,-9.74996852874756,-21.257667541503906,-17.342605590820312,-12.773839950561525,4.929309844970703,-10.618408203125,-10.841243743896484,-1.070923089981079,-11.59389877319336,-10.39260196685791,-4.767624855041504,-3.094305515289306,-5.715449810028076,-4.476115703582764,2.2431085109710693,1
1154,SQb3JATyGKUZvdfaoVEBhhB2d752,0.5544794201850891,0.04318229481577873,2724.4953588990124,2657.2433374676802,5772.891227506427,0.14815256466902313,-383.24444580078125,53.89672088623047,6.29803991317749,18.337406158447266,11.674198150634766,11.537424087524414,1.0802836418151855,1.0236411094665527,-2.1879100799560547,4.333567142486571,1.2699283361434937,-1.2651770114898682,5.503777027130127,7.345931529998778,-1.1095800399780271,0.4028653204441071,-0.4950762391090393,-1.376702070236206,-4.195640563964844,-4.7051124572753915,1
1155,W2xUj9JB4DRbbn5PaUeIiYsV0XP2,0.30094459652900696,0.047536198049783714,2037.9584253865946,1491.1052279593334,3548.531441066576,0.10640992980072464,-439.06689453125,36.75275421142578,6.500362873077393,11.406978607177734,-9.962053298950195,3.250746250152588,-11.599859237670898,-4.059361457824707,-5.034809589385986,-7.142064571380615,-4.061534404754639,-7.3925132751464835,-4.434812545776367,-6.803025722503662,-3.875937223434448,-5.6595139503479,-3.193086862564087,-5.694943428039551,-5.229737281799316,-2.5167486667633057,1
1156,KjPE6JknuWfX4UQtWrWP0h21Bmo2,0.5138509273529053,0.037416744977235794,3231.0762324497114,2793.575659414675,6435.143008474576,0.2203513969809322,-436.6795959472656,21.312837600708008,5.89458703994751,5.561473369598389,7.833691596984862,8.864830017089844,-5.328116416931152,-7.228133678436278,-4.370138168334962,5.497174263000488,-4.376160621643066,1.537636637687683,-0.3880895972251892,-4.436752796173097,-1.2711261510849,-3.52621865272522,-3.615299701690674,-4.562957763671875,-4.10094165802002,-3.2643218040466313,1
1157,LgYYFGtyzPU0ikZ0eE5ZgzNNZUY2,0.341886430978775,0.03481563925743103,1736.8092296478283,1491.851631516455,3166.8058507582723,0.1925587373621324,-420.71337890625,67.12164306640625,-23.39833068847656,9.404074668884276,-11.518561363220215,-18.986825942993164,-7.2451839447021475,-8.099266052246094,-7.4317665100097665,-13.775634765625,-8.966310501098633,-5.318243026733398,-8.59298038482666,-5.642200946807861,-3.9774017333984375,-4.178626537322998,-3.5164356231689453,-5.72581958770752,-5.124843120574951,-1.916033387184143,1
1158,HTD3EP8qEaXAvotjoqVsC25Sbk02,0.5622883439064026,0.025431480258703232,2438.5730467420835,2326.8068511230745,4817.28515625,0.14883335658482144,-398.13421630859375,73.83191680908203,-0.9337125420570374,-7.431252479553223,-1.273895502090454,1.716206192970276,-8.798466682434082,-13.01669979095459,-12.188326835632324,-3.705705404281616,-6.156453609466553,-8.307774543762207,-7.176735877990723,-5.552396297454834,-11.786463737487793,-3.2224304676055913,-6.170302867889403,-5.862382888793945,-4.7407732009887695,-5.034550189971924,1
1159,uSboUuoU77ZRC3vwywgE8XqvzQu1,0.16276487708091736,0.08380797505378723,557.5012041404267,431.46220000014677,965.1219418174343,0.03294613486842105,-431.2506103515625,40.7508659362793,-20.27425575256348,6.721851348876952,-7.774779319763184,0.38792064785957336,-7.614067077636719,-1.0895624160766602,-5.14494514465332,-2.4096605777740483,-0.7240930795669556,-2.633317470550537,-0.8285652399063109,-2.788247585296631,0.8047643303871155,-1.7791357040405271,-0.904754638671875,-2.577996015548706,-1.330128192901611,-1.89401113986969,1
1160,B4zHaFYEkYfCKyKRsjNjme1hwjk2,0.5366778373718262,0.016325725242495537,2666.702717690261,2257.6419262601207,5145.785838160022,0.2907599087419181,-495.32745361328125,28.2872314453125,-3.9882411956787114,0.1296965777873993,-9.954663276672363,-6.244189262390138,-4.772899150848389,-2.2841343879699707,-7.7655882835388175,-1.7114856243133545,0.5807195901870728,-1.8371058702468872,-1.1766456365585327,-4.443692207336426,-0.39504528045654297,-3.2714965343475337,-2.285895586013794,-1.6083129644393919,-1.296240210533142,-0.5413679480552673,1
1161,FCo8orfgs5ZKKQV4T436XCoycht2,0.4824080169200897,0.028914496302604675,2309.434918835647,2391.9078701453877,4985.103303840361,0.13374956298407914,-422.82073974609375,66.57463073730469,16.341426849365234,13.981436729431152,-6.8629150390625,3.799383640289306,-7.537907600402832,-2.600917339324951,-8.050084114074707,2.3357644081115723,-14.10198974609375,1.254891872406006,-7.100186824798584,-10.559839248657227,-2.993482112884521,-3.8050441741943364,-3.1129698753356934,-6.8129072189331055,-6.5287537574768075,-7.579664707183838,1
1162,Qt3Wy5zDjYfrcZtylWX0sh5niMa2,0.4199981987476349,0.08038141578435898,2926.029850773467,2626.8609948485228,5722.662636460059,0.1851087153352649,-322.84442138671875,49.83866882324219,-12.158482551574707,3.148240804672241,7.866272449493407,-7.387612819671631,-8.893815040588379,-24.193004608154297,-19.500917434692386,4.049827575683594,-2.490065336227417,-11.501764297485352,-2.7147490978240967,-3.612846374511719,-4.278816223144531,-0.9931665062904358,-8.433459281921388,-3.7783527374267583,-3.5006864070892334,-8.851037979125977,1
1163,9ypQNsTsSQYlx72wxTLrHzzNoAJ2,0.37102916836738586,0.032653599977493286,2253.253757566401,1461.6855039512243,3825.158203125,0.1923756167763158,-419.95025634765625,37.946388244628906,-43.1918830871582,19.224145889282227,-18.157604217529297,13.450596809387207,-14.215189933776855,-5.125946521759033,-6.612839221954347,6.82880163192749,-11.069528579711914,-9.94554615020752,5.526547908782959,-6.454056262969972,-0.8189470767974854,-7.587034225463867,-7.93208122253418,-8.081363677978517,-2.2153067588806152,-7.751964092254639,1
